request,kind,requested_model,response_model,response_id,provider_created,has_response,duplicate_response_id,tokens,recovery_sidecars,error_files
records/units/qwen38/eda_208/1/planning_calls/call_01/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a964b6245624479137deb418836c,1789548345,True,False,522,0,0
records/units/qwen38/eda_208/1/planning_calls/call_02/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a964e1ad0774434951d161038172,1789548356,True,False,1083,0,0
records/units/qwen38/eda_208/1/planning_calls/call_03/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a969a4bf7f5f6d5d66293368ed7f,1789548668,True,False,1084,0,0
records/units/qwen38/eda_208/1/planning_calls/call_04/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a96a2efb8a3b9f8686053bdad53e,1789548703,True,False,1083,0,0
records/units/qwen38/eda_208/1/spicepilot/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a96b1a1a9e5d140f2601629a7fc0,1789548764,True,False,4857,0,0
records/units/qwen38/eda_208/1/spicepilot/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a96bf450bd37405fde74bcb60004,1789548819,True,False,5302,0,0
records/units/qwen38/eda_208/1/spicepilot/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a96cb1db221b3f4582dc98e4a075,1789548868,True,False,4863,0,0
records/units/qwen38/eda_208/2/analogcoder/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a99da2273c73c44672d09f5a4194,1789552075,True,False,3927,0,0
records/units/qwen38/eda_208/2/analogcoder/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a99f413e65400c7f761f7fb8b812,1789552181,True,False,5227,0,0
records/units/qwen38/eda_208/2/direct/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a4e240dcdc2b553207fd13a113,1789552550,True,False,992,0,0
records/units/qwen38/eda_208/2/direct/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a4f9339dd534de47a3a8d795ad,1789552556,True,False,924,0,0
records/units/qwen38/eda_208/2/direct/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a509bc6e530840e362e8537e10,1789552560,True,False,992,0,0
records/units/qwen38/eda_208/2/full/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a99fe74725c0c252fbfef74a0179,1789552224,True,False,2353,0,0
records/units/qwen38/eda_208/2/full/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a00c46295571d1f42fa43191f2,1789552233,True,False,2588,0,0
records/units/qwen38/eda_208/2/full/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a02cff476a3f589909a84cef3f,1789552242,True,False,3072,0,0
records/units/qwen38/eda_208/2/planning_calls/call_01/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a998f9b742ddc19720870050d5b0,1789551770,True,False,501,0,0
records/units/qwen38/eda_208/2/planning_calls/call_02/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9993de612b2a815c0edf124c72d,1789551787,True,False,964,0,0
records/units/qwen38/eda_208/2/planning_calls/call_03/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a999753c624b8e4735ec14a4b3b1,1789551801,True,False,1053,0,0
records/units/qwen38/eda_208/2/planning_calls/call_04/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a999c0501f93cdeb506315b05ac5,1789551820,True,False,1064,0,0
records/units/qwen38/eda_208/2/spicepilot/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a99a06d5741fe6b91f03b9494efa,1789551839,True,False,5368,0,0
records/units/qwen38/eda_208/2/spicepilot/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a99b13061657c6817204422e3225,1789551907,True,False,6341,0,0
records/units/qwen38/eda_208/2/spicepilot/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a99c7f73a245cc50352ed1e8aca0,1789552001,True,False,5623,0,0
records/units/qwen38/eda_208/3/analogcoder/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b9e60d152bfbf8eb05176f7a9f,1789553927,True,False,3696,0,0
records/units/qwen38/eda_208/3/analogcoder/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9bb3ea21d17e27a42d3f2d3e091,1789554016,True,False,5249,0,0
records/units/qwen38/eda_208/3/direct/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b79cbbef2ad28b46a8c8d218e6,1789553777,True,False,1004,0,0
records/units/qwen38/eda_208/3/direct/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b7c12f134b5d64a5240a3a3630,1789553787,True,False,1087,0,0
records/units/qwen38/eda_208/3/direct/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b7f7b7f596ed4c4342c16e4fda,1789553801,True,False,3399,0,0
records/units/qwen38/eda_208/3/full/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b9955a63f749c2f508ee7a2662,1789553907,True,False,2397,0,0
records/units/qwen38/eda_208/3/full/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b9ad4c4f8ab8e96646bcf1e7c5,1789553913,True,False,2666,0,0
records/units/qwen38/eda_208/3/full/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b9c4cd44cd431336da47488f67,1789553919,True,False,3237,0,0
records/units/qwen38/eda_208/3/planning_calls/call_01/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b501259bb521c0a34d13fd7f00,1789553607,True,False,536,0,0
records/units/qwen38/eda_208/3/planning_calls/call_02/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b525a1832c80da0b1a50a9e7bb,1789553616,True,False,1212,0,0
records/units/qwen38/eda_208/3/planning_calls/call_03/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b56a9fad0878b9be6554b09178,1789553634,True,False,1026,0,0
records/units/qwen38/eda_208/3/planning_calls/call_04/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b5d026e61899d0f1cb387e3c1e,1789553660,True,False,1081,0,0
records/units/qwen38/eda_208/3/spicepilot/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b5fa5191af7fb4b1e2850291d4,1789553671,True,False,5498,0,0
records/units/qwen38/eda_208/3/spicepilot/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b6b634c6f83f0d4b264045321f,1789553718,True,False,5149,0,0
records/units/qwen38/eda_208/3/spicepilot/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9b72a902859140cb6e77553e927,1789553748,True,False,5562,0,0
records/units/qwen38/eda_209/1/analogcoder/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a969ecc7fcde3439a0b1c879586d,1789548686,True,False,4617,0,0
records/units/qwen38/eda_209/1/analogcoder/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9709310960132de6362b30e6671,1789549122,True,False,6282,0,0
records/units/qwen38/eda_209/1/direct/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9792df759329c8c13a06d1a5e13,1789549686,True,False,957,0,0
records/units/qwen38/eda_209/1/direct/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a97deeddb8e8c9e26338c4e2372f,1789549997,True,False,1120,0,0
records/units/qwen38/eda_209/1/direct/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a97e46dc2a1f01495e3453287683,1789550020,True,False,841,0,0
records/units/qwen38/eda_209/1/full/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a971bb5c9eac3b3c811fa34a6d7a,1789549198,True,False,2071,0,0
records/units/qwen38/eda_209/1/full/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a971caac36be96e039f7d1da1747,1789549202,True,False,2711,0,0
records/units/qwen38/eda_209/1/full/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a971dad74623d39ae8004ad5f840,1789549206,True,False,3565,0,0
records/units/qwen38/eda_209/1/planning_calls/call_01/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a96697308204e6da04e2a26ba08b,1789548468,True,False,478,0,0
records/units/qwen38/eda_209/1/planning_calls/call_02/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a967516f1d8a2f9cc488af3efb56,1789548515,True,False,1095,0,0
records/units/qwen38/eda_209/1/planning_calls/call_03/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a968c5b90f737a93ef1d0b3a1512,1789548611,True,False,996,0,0
records/units/qwen38/eda_209/1/planning_calls/call_04/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a969921857bf740af0a2f6a4ed56,1789548663,True,False,1082,0,0
records/units/qwen38/eda_209/1/spicepilot/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a971eca9dec99dba438e7e66ef1b,1789549210,True,False,5591,0,0
records/units/qwen38/eda_209/1/spicepilot/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a97700f174f05c4fd2e4194e463c,1789549543,True,False,5861,0,0
records/units/qwen38/eda_209/1/spicepilot/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a977b5a5e002ff2f845bf877b0e3,1789549590,True,False,6966,0,0
records/units/qwen38/eda_209/2/analogcoder/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a77e44848422e4dabc1e75724f,1789552721,True,False,5079,0,0
records/units/qwen38/eda_209/2/analogcoder/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a88aa2f0dbc03e2b9662673271,1789552790,True,False,6417,0,0
records/units/qwen38/eda_209/2/analogcoder/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a90e53e699dfd742dbe4d88753,1789552824,True,False,9532,0,0
records/units/qwen38/eda_209/2/direct/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a6afd23c074908140cf778d94a,1789552668,True,False,1712,0,0
records/units/qwen38/eda_209/2/direct/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a7453db6b71745e7dad20e9c28,1789552706,True,False,974,0,0
records/units/qwen38/eda_209/2/direct/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a75f818045a079f741c5e49c8c,1789552713,True,False,1004,0,0
records/units/qwen38/eda_209/2/full/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a67c12bc40b4d66b8d4999a7ac,1789552655,True,False,2072,0,0
records/units/qwen38/eda_209/2/full/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a68cfc0c2bb6d4bdfa7fac5085,1789552659,True,False,2409,0,0
records/units/qwen38/eda_209/2/full/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a69dbc5bd6e4793089ff57d390,1789552664,True,False,2839,0,0
records/units/qwen38/eda_209/2/planning_calls/call_01/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a352af5bcd2cbbd907c1604021,1789552448,True,False,499,0,0
records/units/qwen38/eda_209/2/planning_calls/call_02/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a36f7f62eacb9645ef8aab38d9,1789552455,True,False,994,0,0
records/units/qwen38/eda_209/2/planning_calls/call_03/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a38a13273dfc25b2f63af8b5ed,1789552462,True,False,1103,0,0
records/units/qwen38/eda_209/2/planning_calls/call_04/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a3ba5d5a39d36b78d16f3282c1,1789552474,True,False,1109,0,0
records/units/qwen38/eda_209/2/spicepilot/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a3e03e69073a371434e0d217bb,1789552484,True,False,6207,0,0
records/units/qwen38/eda_209/2/spicepilot/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a512ea10d173b4c7b6901d4ead,1789552563,True,False,5811,0,0
records/units/qwen38/eda_209/2/spicepilot/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a5d4ec74ec876b340d5bc80a6b,1789552612,True,False,6032,0,0
records/units/qwen38/eda_209/3/analogcoder/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa6f252fc7ef851313260055b0a,1789569462,True,False,4492,0,0
records/units/qwen38/eda_209/3/analogcoder/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa86b865a659b7415b873470618,1789569559,True,False,5908,0,0
records/units/qwen38/eda_209/3/direct/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa652cfc66c5471b5028b2d7eff,1789569422,True,False,872,0,0
records/units/qwen38/eda_209/3/direct/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa6741634973a85eb5f0049dea1,1789569430,True,False,873,0,0
records/units/qwen38/eda_209/3/direct/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa68dcff96e6367d24ee1a95b19,1789569437,True,False,857,0,0
records/units/qwen38/eda_209/3/full/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa6a4ac138aa7f3f53409389ffc,1789569443,True,False,2027,0,0
records/units/qwen38/eda_209/3/full/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa6bccb1caf4c148652a141d6d7,1789569449,True,False,2320,0,0
records/units/qwen38/eda_209/3/full/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa6d943601a8888c784d8b51afc,1789569456,True,False,2812,0,0
records/units/qwen38/eda_209/3/planning_calls/call_01/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9cfd500fa76597f2e1819419d54,1789555365,True,False,465,0,0
records/units/qwen38/eda_209/3/planning_calls/call_02/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9d012eca8940c594cf333774701,1789555381,True,False,1093,0,0
records/units/qwen38/eda_209/3/planning_calls/call_03/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9d074ba81131d0589a7380b3744,1789555406,True,False,982,0,0
records/units/qwen38/eda_209/3/planning_calls/call_04/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9d0b9023979f8cade5952023c34,1789555423,True,False,1070,0,0
records/units/qwen38/eda_209/3/spicepilot/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9d115a7d7fcab83e929d45a908f,1789555447,True,False,6090,0,0
records/units/qwen38/eda_209/3/spicepilot/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aa9f51848e5f18ff4e00f6680f7b,1789568963,True,False,5837,0,0
records/units/qwen38/eda_209/3/spicepilot/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa0a8c5462cfaaea65b5d8c8c3a,1789569050,True,False,6189,0,0
records/units/qwen38/eda_210/1/analogcoder/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a999a52bf515007539bb340a687b,1789551814,True,False,5200,0,0
records/units/qwen38/eda_210/1/analogcoder/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a04b3e4d937eb61d0a671f5eb3,1789552249,True,False,6522,0,0
records/units/qwen38/eda_210/1/analogcoder/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a30a666167db4c072e99574b48,1789552429,True,False,7841,0,0
records/units/qwen38/eda_210/1/direct/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a88a894591737f689548019243,1789552790,True,False,971,0,0
records/units/qwen38/eda_210/1/direct/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a8a1f73b146545525799b47efa,1789552796,True,False,973,0,0
records/units/qwen38/eda_210/1/direct/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a8bc278f9c10e5c71e0db7fb19,1789552802,True,False,952,0,0
records/units/qwen38/eda_210/1/full/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a3b7b516089dd6bfc1476de6e1,1789552474,True,False,2040,0,0
records/units/qwen38/eda_210/1/full/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a3c668cd4f56d89c9ebd2cc8f8,1789552477,True,False,2499,0,0
records/units/qwen38/eda_210/1/full/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a3e1e453ffc4f41363352e9505,1789552485,True,False,4030,0,0
records/units/qwen38/eda_210/1/planning_calls/call_01/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a99448475dfce7f978663e721269,1789551462,True,False,522,0,0
records/units/qwen38/eda_210/1/planning_calls/call_02/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a994779ec2d649b11f6475af7a0b,1789551475,True,False,1039,0,0
records/units/qwen38/eda_210/1/planning_calls/call_03/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9993dfca150cd9a6b71e9ab9e1c,1789551787,True,False,1042,0,0
records/units/qwen38/eda_210/1/planning_calls/call_04/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a99966f52efd577ede223fae1fdc,1789551798,True,False,994,0,0
records/units/qwen38/eda_210/1/spicepilot/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a4610542aa3d78838dc5e90bdc,1789552517,True,False,6555,0,0
records/units/qwen38/eda_210/1/spicepilot/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a52ddcd430ff0d55fb6c197733,1789552569,True,False,8732,0,0
records/units/qwen38/eda_210/1/spicepilot/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a6fb8934b14a972b6710286ed4,1789552688,True,False,8037,0,0
records/units/qwen38/eda_210/2/analogcoder/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9abc2989b6e2d3801e7e2a73a10,1789553001,True,False,5859,0,0
records/units/qwen38/eda_210/2/analogcoder/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9ad3fb3161a6f0651d65e7ebb55,1789553098,True,False,7014,0,0
records/units/qwen38/eda_210/2/direct/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a7409a61800ef4e54031539e93,1789552705,True,False,3436,0,0
records/units/qwen38/eda_210/2/direct/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a8495e37fe256a9ff3eb224e17,1789552773,True,False,1104,0,0
records/units/qwen38/eda_210/2/direct/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a86af1c2f335e85797d4e6dde3,1789552782,True,False,1006,0,0
records/units/qwen38/eda_210/2/full/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a8844a25bb92698aadf2f80a57,1789552788,True,False,2017,0,0
records/units/qwen38/eda_210/2/full/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a89376ca6774c79eb48ca52747,1789552792,True,False,2346,0,0
records/units/qwen38/eda_210/2/full/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a8a315e24ec7029db096ac501c,1789552796,True,False,2844,0,0
records/units/qwen38/eda_210/2/planning_calls/call_01/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a6a6cc0b1c84f2f18a5fcc7cba,1789552666,True,False,467,0,0
records/units/qwen38/eda_210/2/planning_calls/call_02/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a6c167225c0f3398f020a7d48f,1789552673,True,False,964,0,0
records/units/qwen38/eda_210/2/planning_calls/call_03/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a70da478248857452bff40cfc3,1789552692,True,False,920,0,0
records/units/qwen38/eda_210/2/planning_calls/call_04/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a72332bc5951adb3deecec2851,1789552698,True,False,996,0,0
records/units/qwen38/eda_210/2/spicepilot/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a8b2cfa4310268e0290a810d77,1789552800,True,False,6806,0,0
records/units/qwen38/eda_210/2/spicepilot/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9a9a28ecf872998b3ec27955a4f,1789552861,True,False,7252,0,0
records/units/qwen38/eda_210/2/spicepilot/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9aaddad4e5358fba3fb7d2ae7f5,1789552942,True,False,6808,0,0
records/units/qwen38/eda_210/3/analogcoder/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa12b1ba25d324e30cc920caf39,1789569084,True,False,4995,0,0
records/units/qwen38/eda_210/3/analogcoder/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa2c9e464f2f315d82cc6338ec5,1789569190,True,False,6613,0,0
records/units/qwen38/eda_210/3/direct/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa41f34ca819bd23ff12fddef9c,1789569277,True,False,971,0,0
records/units/qwen38/eda_210/3/direct/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa483b3c7fe06a7e86b65a9582b,1789569303,True,False,1101,0,0
records/units/qwen38/eda_210/3/direct/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa4b2215a0d15bacb436c2e1f57,1789569315,True,False,1019,0,0
records/units/qwen38/eda_210/3/full/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9c29dc037596fbe7188e601984a,1789554499,True,False,2137,0,0
records/units/qwen38/eda_210/3/full/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9c2c26ed098c95161a8b43ba003,1789554508,True,False,2373,0,0
records/units/qwen38/eda_210/3/full/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9c2d76332278efa0c7f21478386,1789554514,True,False,2793,0,0
records/units/qwen38/eda_210/3/planning_calls/call_01/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9c1aa70821efdf572bf47e7d711,1789554437,True,False,521,0,0
records/units/qwen38/eda_210/3/planning_calls/call_02/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9c200a139f6dd080db7c6db8def,1789554458,True,False,1063,0,0
records/units/qwen38/eda_210/3/planning_calls/call_03/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9c244a6ce552fb60e0720d600d6,1789554476,True,False,999,0,0
records/units/qwen38/eda_210/3/planning_calls/call_04/request.json,preparation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0a9c273b01faf4a83a74c76951dc8,1789554488,True,False,1011,0,0
records/units/qwen38/eda_210/3/spicepilot/calls/call_01/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaa9783c0e5f8236e3cf7e3a920a,1789569628,True,False,6428,0,0
records/units/qwen38/eda_210/3/spicepilot/calls/call_02/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaaa8516b13ec2f0ac0c27d3f740,1789569697,True,False,8064,0,0
records/units/qwen38/eda_210/3/spicepilot/calls/call_03/request.json,generation,Qwen/Qwen3.8-27B,Qwen/Qwen3.8-27B,01a0aaac94cdc46f8979a71e31f96f51,1789569832,True,False,6486,0,0
records/units/v32/eda_005/1/analogcoder/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a0896681b1689b45d91b938e1c1231,1789011592,True,False,2759,0,0
records/units/v32/eda_005/1/direct/calls/call_01/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089654b7bcd9381c3c58be7baa268,1789011513,True,False,598,0,0
records/units/v32/eda_005/1/direct/calls/call_02/request.json,generation,Pro/deepseek-ai/DeepSeek-V3.2,Pro/deepseek-ai/DeepSeek-V3.2,01a089653e00a96935ea76eacb08b7e3,1789011509,True,False,595,0,0
